Catagory_Name,productName,productPrice,productSize,productType,productURL,imageUrl,prodId,skuId
Maybelline,Brow Pomade Eyebrow Makeup Blonde,$12.99,0.11 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/maybelline-tattoostudio-brow-pomade-eyebrow-makeup/ID=prod6395871-product?skuId=sku6325223,https://pics.drugstore.com/prodimg/610988/155.jpg,prod6395871,sku6325223
CoverGirl,truNaked Eye Shadow Roses 815,$9.99,0.23 oz ,Eyeshadow,https://www.walgreens.com/store/c/covergirl-trunaked-eye-shadow/ID=prod6333000-product,https://pics.drugstore.com/prodimg/568674/155.jpg,prod6333000,sku6255905
e.l.f.,Bite Size Eyeshadow Pumpkin Pie,$3.00,0.12 oz ,Eyeshadow,https://www.walgreens.com/store/c/e.l.f.-bite-size-eyeshadow/ID=300400163-product,https://pics.drugstore.com/prodimg/621562/155.jpg,300400163,400621562
Revlon,ColorStay 16 Hour Eye Shadow Addictive,$5.19,0.16 oz ,Eyeshadow,https://www.walgreens.com/store/c/revlon-colorstay-16-hour-eye-shadow/ID=300388667-product?skuId=sku6088799,https://pics.drugstore.com/prodimg/387696/155.jpg,300388667,sku6088799
Ardell,Deluxe Pack Wispies Lashes,$6.99,1 EA ,False Eyelashes,https://www.walgreens.com/store/c/ardell-deluxe-pack-wispies-lashes/ID=prod6345914-product,https://pics.drugstore.com/prodimg/599777/155.jpg,prod6345914,sku6285218
Arches & Halos,Angled Brow Shading Pencil Sunny Blonde,$12.99,0.01 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/arches-%26-halos-angled-brow-shading-pencil/ID=300400480-product?skuId=400621871,https://pics.drugstore.com/prodimg/621871/155.jpg,300400480,400621871
Maybelline,The Falsies Push Up Angel Washable Mascara Blackest Black,$10.49,0.33 oz ,Mascara,https://www.walgreens.com/store/c/maybelline-the-falsies-push-up-angel-washable-mascara/ID=prod6369600-product,https://pics.drugstore.com/prodimg/584099/155.jpg,prod6369600,sku6279098
No7,Beautiful Eyebrow Sculpting Pencil Black,$9.99,0.01 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/no7-beautiful-eyebrow-sculpting-pencil/ID=prod6397812-product?skuId=sku6272092,https://pics.drugstore.com/prodimg/571641/155.jpg,prod6397812,sku6272092
L'Oreal Paris,Flash Cat Eye Waterproof Brush Tip Liquid Eyeliner Black,$9.99,0.02 oz ,Eyeliner,https://www.walgreens.com/store/c/l'oreal-paris-infallible-flash-cat-eye-waterproof-brush-tip-liquid-eyeliner/ID=400393821-product,https://pics.drugstore.com/prodimg/614956/155.jpg,400393821,300614956
L'Oreal Paris,Lash Serum Solution Clear,$14.99,0.05 fl oz ,Eyelash Enhancers,https://www.walgreens.com/store/c/l'oreal-paris-lash-serum-solution/ID=400393822-product,https://pics.drugstore.com/prodimg/614896/155.jpg,400393822,300614896
Almay,Eyeliner Pencil Raisin Quartz,$7.99,1 ea ,Eyeliner,https://www.walgreens.com/store/c/almay-intense-i-color-eyeliner-pencil/ID=300389089-product?skuId=sku1276510,https://pics.drugstore.com/prodimg/138253/155.jpg,300389089,sku1276510
CoverGirl,Professional Natural Lash Mascara Clear 100,$5.39,0.34 fl oz ,Mascara,https://www.walgreens.com/store/c/covergirl-professional-natural-lash-mascara/ID=prod6247056-product,https://pics.drugstore.com/prodimg/522601/155.jpg,prod6247056,sku6211471
Ardell,Natural Lashes 174,$2.49,1 pr ,False Eyelashes,https://www.walgreens.com/store/c/ardell-natural-lashes-174/ID=prod6386354-product,https://pics.drugstore.com/prodimg/609784/155.jpg,prod6386354,sku6319708
Revlon,ColorStay Brow Tint Taupe,$8.99,0.06 fl oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/revlon-colorstay-brow-tint/ID=prod6380989-product?skuId=sku6317070,https://pics.drugstore.com/prodimg/606202/155.jpg,prod6380989,sku6317070
CoverGirl,Exhibitionist Mascara Very Black,$8.99,0.3 fl oz ,Mascara,https://www.walgreens.com/store/c/covergirl-exhibitionist-mascara/ID=prod6393891-product,https://pics.drugstore.com/prodimg/612369/155.jpg,prod6393891,sku6324031
Maybelline,Ultra Slim Defining Eyebrow Pencil Blonde,$7.99,0 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/maybelline-ultra-slim-defining-eyebrow-pencil/ID=400393816-product?skuId=400614945,https://pics.drugstore.com/prodimg/614945/155.jpg,400393816,400614945
L'Oreal Paris,Longwear Waterproof Brow Gel Black Noir,$16.99,0.15 fl oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/l'oreal-paris-unbelieva-brow-longwear-waterproof-brow-gel/ID=prod6396079-product?skuId=sku6325355,https://pics.drugstore.com/prodimg/610483/155.jpg,prod6396079,sku6325355
Neutrogena,Nourishing Brow Pencil Brown 30,$5.49,0.15 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/neutrogena-nourishing-brow-pencil/ID=prod6371703-product?skuId=sku6312227,https://pics.drugstore.com/prodimg/604108/155.jpg,prod6371703,sku6312227
Rimmel,Waterproof Gel Eyeliner Black,$5.99,0.05 fl oz ,Eyeliner,https://www.walgreens.com/store/c/rimmel-scandal-eyes-waterproof-gel-eyeliner/ID=prod6228870-product,https://pics.drugstore.com/prodimg/515559/155.jpg,prod6228870,sku6197920
L'Oreal Paris,Designer Brow Pencil Blonde,$8.79,0.04 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/l'oreal-paris-brow-stylist-designer-brow-pencil/ID=300388558-product?skuId=sku6237030,https://pics.drugstore.com/prodimg/545492/155.jpg,300388558,sku6237030
L'Oreal Paris,Original Waterproof Mascara Carbon Black 395,$8.99,0.23 fl oz ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-voluminous-original-waterproof-mascara/ID=prod6382101-product,https://pics.drugstore.com/prodimg/223126/155.jpg,prod6382101,sku6002655
Eylure,Luxe Silk Lash Marquise,$12.99,1 ea ,False Eyelashes,https://www.walgreens.com/store/c/eylure-luxe-silk-lash-marquise/ID=prod6394111-product,https://pics.drugstore.com/prodimg/610888/155.jpg,prod6394111,sku6324251
Vichy,Idealia Eyes Anti-Aging Eye Cream with Vitamin C and Caffeine,$31.00,0.5 fl oz ,Eye Creams & Gels,https://www.walgreens.com/store/c/vichy-idealia-eyes-anti-aging-eye-cream-with-vitamin-c-and-caffeine/ID=prod6263453-product,https://pics.drugstore.com/prodimg/532574/155.jpg,prod6263453,sku6223972
L'Oreal Paris,Shape & Fill Mechanical Eye Brow Makeup Pencil 400 Blonde,$10.99,0.01 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/l'oreal-paris-brow-stylist-shape-%26-fill-mechanical-eye-brow-makeup-pencil/ID=300396828-product?skuId=sku6291453,https://pics.drugstore.com/prodimg/598164/155.jpg,300396828,sku6291453
Physicians Formula,Eye Booster 2-in-1 Lash Boosting Eyeliner + Serum Deep Brown,$11.49,1 ea ,Eyeliner,https://www.walgreens.com/store/c/physicians-formula-eye-booster-2-in-1-lash-boosting-eyeliner---serum/ID=prod6375281-product,https://pics.drugstore.com/prodimg/604518/155.jpg,prod6375281,sku6314207
L'Oreal Paris,Definer Mechanical Pencil Light Brunette,$9.99,0 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/l'oreal-paris-brow-stylist-definer-mechanical-pencil/ID=300391650-product?skuId=sku6291442,https://pics.drugstore.com/prodimg/598153/155.jpg,300391650,sku6291442
CoverGirl,Eyeliner Pencil Black Onyx 200,$6.59,0.01 oz ,Eyeliner,https://www.walgreens.com/store/c/covergirl-perfect-point-plus-eyeliner-pencil/ID=300388379-product?skuId=sku312913,https://pics.drugstore.com/prodimg/19119/155.jpg,300388379,sku312913
Revlon,Creme Eye Shadow Wild Orchids,$5.99,1 set ,Eyeshadow,https://www.walgreens.com/store/c/revlon-creme-eye-shadow/ID=300388536-product?skuId=sku359298,https://pics.drugstore.com/prodimg/72708/155.jpg,300388536,sku359298
NYX Professional Makeup,Eyeshadow Base White,$5.99,0.25 oz ,Eyeshadow Primer,https://www.walgreens.com/store/c/nyx-professional-makeup-eyeshadow-base/ID=prod6397672-product?skuId=sku6287715,https://pics.drugstore.com/prodimg/466011/155.jpg,prod6397672,sku6287715
Maybelline,Mascara Very Black,$7.79,0.43 fl oz ,Mascara,https://www.walgreens.com/store/c/maybelline-great-lash-mascara/ID=300388524-product?skuId=sku312963,https://pics.drugstore.com/prodimg/35216/155.jpg,300388524,sku312963
Rapid Brow,Eyebrow Enhancing Serum,$49.99,0.1 fl oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/rapid-brow-eyebrow-enhancing-serum/ID=prod6346080-product,https://pics.drugstore.com/prodimg/596862/155.jpg,prod6346080,sku6285384
L'Oreal Paris,Original Waterproof Lengthening Mascara Black,$10.99,0.24 oz ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-telescopic-original-waterproof-lengthening-mascara/ID=400393839-product,https://pics.drugstore.com/prodimg/614967/155.jpg,400393839,300614967
Neutrogena,Mascara Black/ Brown,$9.99,1 ea ,Mascara,https://www.walgreens.com/store/c/neutrogena-healthy-volume-waterproof-mascara/ID=prod6406185-product,https://pics.drugstore.com/prodimg/211734/155.jpg,prod6406185,sku5429653
Avene,"Soothing Eye Contour Cream, Puffiness, Hypoallergenic, Fragrance-Free",$27.00,0.33 fl oz ,Facial Treatments,"https://www.walgreens.com/store/c/avene-soothing-eye-contour-cream,-puffiness,-hypoallergenic,-fragrance-free/ID=prod6258402-product",https://pics.drugstore.com/prodimg/528694/155.jpg,prod6258402,sku6220119
L'Oreal Paris,Lacquer Eyeliner Blackest Black,$10.79,0.08 oz ,Eyeliner,https://www.walgreens.com/store/c/l'oreal-paris-infallible-lacquer-eyeliner/ID=prod6397746-product,https://pics.drugstore.com/prodimg/409192/155.jpg,prod6397746,sku6103021
Duo,Striplash Adhesive Dark,$6.49,0.25 oz ,False Eyelashes,https://www.walgreens.com/store/c/duo-striplash-adhesive/ID=prod6354519-product,https://pics.drugstore.com/prodimg/146391/155.jpg,prod6354519,sku313121
L.A. Colors,5 - color Matte Eyeshadow Natural Linen,$2.49,0.08 oz ,Eyeshadow,https://www.walgreens.com/store/c/l.a.-colors-5---color-matte-eyeshadow/ID=300391082-product?skuId=sku6286500,https://pics.drugstore.com/prodimg/592957/155.jpg,300391082,sku6286500
Milani,Easybrow Automatic Propel Eyebrow Pencil Natural,$5.99,0.01 Ounces ,Eyebrow Makeup,https://www.walgreens.com/store/c/milani-easybrow-automatic-propel-eyebrow-pencil/ID=prod6404617-product?skuId=sku6088160,https://pics.drugstore.com/prodimg/436823/155.jpg,prod6404617,sku6088160
e.l.f.,Waterproof Eyeliner Pen Black,$3.00,0.06 oz ,Eyeliner,https://www.walgreens.com/store/c/e.l.f.-waterproof-eyeliner-pen/ID=300390530-product,https://pics.drugstore.com/prodimg/526787/155.jpg,300390530,sku6149216
Maybelline,The Blushed Nudes Eyeshadow Palette The Blushed Nudes,$11.49,0.34 oz ,Eyeshadow,https://www.walgreens.com/store/c/maybelline-the-blushed-nudes-eyeshadow-palette/ID=prod6280172-product,https://pics.drugstore.com/prodimg/558376/155.jpg,prod6280172,sku6237243
L'Oreal Paris,Beauty Tubes Lengthening Mascara Black,$13.49,1 ea ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-double-extend-beauty-tubes-lengthening-mascara/ID=prod4274874-product?skuId=sku4273745,https://pics.drugstore.com/prodimg/209063/155.jpg,prod4274874,sku4273745
e.l.f.,Eyebrow Stencil Kit Clear,$1.49,1 ea ,Eyebrow Makeup,https://www.walgreens.com/store/c/e.l.f.-eyebrow-stencil-kit/ID=prod6345251-product,https://pics.drugstore.com/prodimg/592074/155.jpg,prod6345251,sku6284799
CoverGirl,Easy Breezy Brow Powder Kit Honey Brown,$8.39,0.01 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/covergirl-easy-breezy-brow-powder-kit/ID=prod6372451-product?skuId=sku6292425,https://pics.drugstore.com/prodimg/599708/155.jpg,prod6372451,sku6292425
Maybelline,Nudes of New York 16 pan Eyeshadow Palette,$11.49,0.63 oz ,Makeup Sets,https://www.walgreens.com/store/c/maybelline-eye-studio-nudes-of-new-york-16-pan-eyeshadow-palette/ID=300398994-product,https://pics.drugstore.com/prodimg/620314/155.jpg,300398994,400620314
CoverGirl,The Super Sizer Mascara Very Black 800,$6.69,0.4 oz ,Mascara,https://www.walgreens.com/store/c/covergirl-lashblast-the-super-sizer-mascara/ID=prod6398465-product?skuId=sku6236953,https://pics.drugstore.com/prodimg/551665/155.jpg,prod6398465,sku6236953
Maybelline,Brow Precise Shaping Eyebrow Pencil Deep Brown,$8.29,0.02 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/maybelline-brow-precise-shaping-eyebrow-pencil/ID=prod6406195-product?skuId=sku6227980,https://pics.drugstore.com/prodimg/544459/155.jpg,prod6406195,sku6227980
Revlon,ColorStay Eye Liner Sapphire,$5.99,0.01 oz ,Eyeliner,https://www.walgreens.com/store/c/revlon-colorstay-eye-liner/ID=prod6406176-product?skuId=sku6211574,https://pics.drugstore.com/prodimg/523335/155.jpg,prod6406176,sku6211574
L'Oreal Paris Brow Stylist,Micro Ink Pen Brunette,$10.99,0.03 fl oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/l'oreal-paris-brow-stylist-micro-ink-pen/ID=300397905-product?skuId=400619011,https://pics.drugstore.com/prodimg/619011/155.jpg,300397905,400619011
Revlon,Brow Pencil & Gel Dark Brown,$6.29,1 ea ,Eyebrow Makeup,https://www.walgreens.com/store/c/revlon-brow-pencil-%26-gel/ID=300388537-product?skuId=sku1068588,https://pics.drugstore.com/prodimg/92142/155.jpg,300388537,sku1068588
Maybelline,Master Precise All Day Liquid Eyeliner Makeup Black,$8.99,0.03 fl oz ,Eyeliner,https://www.walgreens.com/store/c/maybelline-eye-studio-master-precise-all-day-liquid-eyeliner-makeup/ID=prod6388957-product,https://pics.drugstore.com/prodimg/611345/155.jpg,prod6388957,sku6321155
No7,Stay Perfect Eye Primer,$8.99,0.34 oz ,Eyeshadow Primer,https://www.walgreens.com/store/c/no7-stay-perfect-eye-primer/ID=prod6360044-product,https://pics.drugstore.com/prodimg/598837/155.jpg,prod6360044,sku6292710
Duo,Quick-Set Striplash Adhesive White/ Clear,$6.99,0.18 oz ,Eyelash Adhesive,https://www.walgreens.com/store/c/duo-quick-set-striplash-adhesive/ID=prod6394285-product,https://pics.drugstore.com/prodimg/614731/155.jpg,prod6394285,sku6324425
CoverGirl,Eyeliner Pencil Basic Black 100,$4.79,0.03 oz ,Eyeliner,https://www.walgreens.com/store/c/covergirl-perfect-blend-eyeliner-pencil/ID=300389320-product?skuId=sku312929,https://pics.drugstore.com/prodimg/10972/155.jpg,300389320,sku312929
Revlon,ColorStay Looks Book Palette Maverick,$7.79,1 Oz ,Eyeshadow,https://www.walgreens.com/store/c/revlon-colorstay-looks-book-palette/ID=prod6393720-product?skuId=sku6323860,https://pics.drugstore.com/prodimg/610510/155.jpg,prod6393720,sku6323860
Neutrogena,"Intense Gel Eyeliner, Smudge- & Water-Resistant Jet Black",$7.29,0 oz ,Eyeliner,"https://www.walgreens.com/store/c/neutrogena-intense-gel-eyeliner,-smudge--%26-water-resistant/ID=prod6396159-product?skuId=sku6325435",https://pics.drugstore.com/prodimg/612929/155.jpg,prod6396159,sku6325435
Soap & Glory,Archery 2-In-1 Brow Love is Blonde,$14.00,1 ea ,Eyebrow Makeup,https://www.walgreens.com/store/c/soap-%26-glory-archery-2-in-1-brow/ID=prod6329744-product?skuId=sku6276314,https://pics.drugstore.com/prodimg/579369/155.jpg,prod6329744,sku6276314
No7,The Full 360 Waterproof Mascara Black,$10.99,0.23 oz ,Mascara,https://www.walgreens.com/store/c/no7-the-full-360-waterproof-mascara/ID=300400194-product?skuId=400621593,https://pics.drugstore.com/prodimg/621593/155.jpg,300400194,400621593
Ardell,Double Up Lashes 203 Style 203,$3.89,1 ea ,False Eyelashes,https://www.walgreens.com/store/c/ardell-double-up-lashes-203-style-203/ID=prod6097994-product,https://pics.drugstore.com/prodimg/436948/155.jpg,prod6097994,sku6087762
Revlon,Creme Shadows Skinlights,$5.99,1 set ,Eyeshadow,https://www.walgreens.com/store/c/revlon-creme-shadows/ID=prod6406189-product,https://pics.drugstore.com/prodimg/75577/155.jpg,prod6406189,sku370036
Neutrogena,Smokey Kohl Water-Resistant Eyeliner Jet Black,$6.99,0.01 oz ,Eyeliner,https://www.walgreens.com/store/c/neutrogena-smokey-kohl-water-resistant-eyeliner/ID=prod6396287-product?skuId=sku6325563,https://pics.drugstore.com/prodimg/612932/155.jpg,prod6396287,sku6325563
Wet n Wild,ProLine Felt Tip Eyeliner Black,$4.49,0.02 oz ,Eyeliner,https://www.walgreens.com/store/c/wet-n-wild-proline-felt-tip-eyeliner/ID=prod6351155-product?skuId=sku6260076,https://pics.drugstore.com/prodimg/570409/155.jpg,prod6351155,sku6260076
L'Oreal Paris,Volume Building  Waterproof Mascara Black,$8.99,1 ea ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-voluminous-volume-building--waterproof-mascara/ID=prod6003381-product,https://pics.drugstore.com/prodimg/35531/155.jpg,prod6003381,sku312326
Neutrogena,Hydro Boost Plumping Mascara Black 02,$6.89,0.21 oz ,Mascara,https://www.walgreens.com/store/c/neutrogena-hydro-boost-plumping-mascara/ID=prod6371713-product?skuId=sku6312215,https://pics.drugstore.com/prodimg/604112/155.jpg,prod6371713,sku6312215
Maybelline,Pumped Up! Colossal Washable Mascara Classic Black,$8.99,0.33 fl oz ,Mascara,https://www.walgreens.com/store/c/maybelline-volum'-express-pumped-up!-colossal-washable-mascara/ID=300388604-product?skuId=sku6212216,https://pics.drugstore.com/prodimg/518932/155.jpg,300388604,sku6212216
e.l.f.,Bite Size Eyeshadow Rose Water,$3.00,0.12 oz ,Eyeshadow,https://www.walgreens.com/store/c/e.l.f.-bite-size-eyeshadow/ID=300400158-product,https://pics.drugstore.com/prodimg/621557/155.jpg,300400158,400621557
Neutrogena,Nourishing Eyeliner Pencil Cosmic Black,$5.69,0.01 oz ,Eyeliner,https://www.walgreens.com/store/c/neutrogena-nourishing-eyeliner-pencil/ID=300402133-product,https://pics.drugstore.com/prodimg/211712/155.jpg,300402133,sku5429540
Rimmel,Waterproof Eye Definer Noir 261,$6.29,1 ea ,Eyeliner,https://www.walgreens.com/store/c/rimmel-exaggerate-waterproof-eye-definer/ID=prod6397670-product?skuId=sku1111350,https://pics.drugstore.com/prodimg/145951/155.jpg,prod6397670,sku1111350
Maybelline,Up To 24HR Longwear Cream Eyeshadow Makeup Socialite,$6.99,0.14 oz ,Eyeshadow,https://www.walgreens.com/store/c/maybelline-color-tattoo-up-to-24hr-longwear-cream-eyeshadow-makeup/ID=400393823-product,https://pics.drugstore.com/prodimg/614904/155.jpg,400393823,300614904
Eylure,Faux Mink Accent,$16.99,1 ea ,False Eyelashes,https://www.walgreens.com/store/c/eylure-promagnetic-faux-mink-accent/ID=300396824-product,https://pics.drugstore.com/prodimg/617904/155.jpg,300396824,400617904
Ardell,Mega Volume Lashes 252,$3.89,1 ea ,False Eyelashes,https://www.walgreens.com/store/c/ardell-mega-volume-lashes-252/ID=prod6386353-product,https://pics.drugstore.com/prodimg/609783/155.jpg,prod6386353,sku6319707
Walgreens,Eye Makeup Remover,$3.29,5.5 oz ,Face Oil,https://www.walgreens.com/store/c/walgreens-eye-makeup-remover/ID=prod6379869-product,https://pics.drugstore.com/prodimg/605218/155.jpg,prod6379869,sku6316667
CoverGirl,Eye Enhancers 4-Kit Eye Shadow Pure Romance 235,$4.49,0.19 oz ,Eyeshadow,https://www.walgreens.com/store/c/covergirl-eye-enhancers-4-kit-eye-shadow/ID=prod6398463-product?skuId=sku1354596,https://pics.drugstore.com/prodimg/159534/155.jpg,prod6398463,sku1354596
CoverGirl,Micro-Fine + Define Pencil 705 Rich Brown,$6.99,0.01 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/covergirl-easy-breezy-brow-micro-fine---define-pencil/ID=300390013-product?skuId=sku6313159,https://pics.drugstore.com/prodimg/607008/155.jpg,300390013,sku6313159
CoverGirl,Easy Breezy Brow Fill + Define Pencil Black 500,$4.49,2 ea ,Eyebrow Makeup,https://www.walgreens.com/store/c/covergirl-easy-breezy-brow-fill---define-pencil/ID=300404275-product?skuId=sku312924,https://pics.drugstore.com/prodimg/10964/155.jpg,300404275,sku312924
Ardell,Wispies 700,$2.49,1 ea ,False Eyelashes,https://www.walgreens.com/store/c/ardell-wispies-700/ID=prod6394211-product,https://pics.drugstore.com/prodimg/611334/155.jpg,prod6394211,sku6324351
L.A. Colors,16 Color Eyeshadow Palette Haute,$3.99,0.95 oz ,Eyeshadow,https://www.walgreens.com/store/c/l.a.-colors-16-color-eyeshadow-palette/ID=prod6248122-product,https://pics.drugstore.com/prodimg/523515/155.jpg,prod6248122,sku6212161
NYX Professional Makeup,Slim Eye Pencil Cafe,$4.49,1 ea ,Eyeliner,https://www.walgreens.com/store/c/nyx-professional-makeup-slim-eye-pencil/ID=prod6406150-product?skuId=sku6287965,https://pics.drugstore.com/prodimg/595372/155.jpg,prod6406150,sku6287965
